fecha,region,establecimiento,administracion,subsistema,regimen_control,tipo_poblacion,poblacion,sexo,atendidos
30/11/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Santa Cruz,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,12
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.C.P. Coyhaique,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,7
30/11/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,10
30/11/2024,Región Metropolitana,C.P.F. San Miguel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,953
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,15
30/11/2024,Región de Ñuble,C.P.F. Bulnes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,55
30/11/2024,Región de Valparaíso,C.C.P. Los Andes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,21
30/11/2024,Región de Valparaíso,C.D.P. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,24
30/11/2024,Región de Valparaíso,C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,122
30/11/2024,Región de Valparaíso,C.C.P. San Antonio,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,44
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,25
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.C.P. Coyhaique,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,54
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Cochrane,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,5
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Chile Chico,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,4
30/11/2024,Región de Ñuble,C.C.P. Chillán,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,308
30/11/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,37
30/11/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,36
30/11/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,26
30/11/2024,Región de Los Lagos,C.D.P. Castro,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,78
30/11/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,174
30/11/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,21
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,73
30/11/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,275
30/11/2024,Región de Antofagasta,C.D.P. Calama,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,348
30/11/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,99
30/11/2024,Región de Antofagasta,C.D.P. Tal Tal,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,35
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Puerto Natales,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,9
30/11/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,117
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Porvenir,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,4
30/11/2024,Región del Libertador Bernardo O'Higgins,C.D.P. Peumo,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,46
30/11/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,132
30/11/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,83
30/11/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Santa Cruz,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,131
30/11/2024,Región de Arica y Parinacota,C.P. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,484
30/11/2024,Región de Tarapacá,C.D.P. Pozo Almonte,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,67
30/11/2024,Región del Biobío,C.D.P. Arauco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,45
30/11/2024,Región del Biobío,C.D.P. Mulchén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,52
30/11/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,48
30/11/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,33
30/11/2024,Región Metropolitana,C.C.P. Colina II,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,780
30/11/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,230
30/11/2024,Región Metropolitana,C.D.P. Santiago Sur,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,723
30/11/2024,Región Metropolitana,U.E.A.S. Santiago,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,49
30/11/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,815
30/11/2024,Región del Maule,C.C.P. Curicó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,266
30/11/2024,Región del Maule,C.C.P. Linares,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,188
30/11/2024,Región del Maule,C.C.P. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,343
30/11/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,69
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,118
30/11/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,19
30/11/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,34
30/11/2024,Región de Valparaíso,C.D.P. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,252
30/11/2024,Región de Valparaíso,C.C.P. San Felipe,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,114
30/11/2024,Región de Valparaíso,C.D.P. Petorca,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,8
30/11/2024,Región de Valparaíso,C.C.P. San Antonio,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,174
30/11/2024,Región de Valparaíso,C.C.P. Los Andes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,100
30/11/2024,Región de Valparaíso,C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,836
30/11/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,7
30/11/2024,Región de la Araucanía,C.D.P. Traiguén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,51
30/11/2024,Región de la Araucanía,C.D.P. Angol,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,144
30/11/2024,Región de la Araucanía,C.D.P. Villarrica,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,106
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,309
30/11/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,52
30/11/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,82
30/11/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,24
30/11/2024,Región de la Araucanía,C.C.P. Victoria,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,77
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Hombre,58
30/11/2024,Región de Coquimbo,C.P. La Serena,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,39
30/11/2024,Región Metropolitana,C.C.P. Colina II,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,7
30/11/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,3
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,16
30/11/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,6
30/11/2024,Región Metropolitana,C.P.F. Santiago,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Mujer,15
30/11/2024,Región de Arica y Parinacota,C.P. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,6
30/11/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,24
30/11/2024,Región Metropolitana,C.D.P. Santiago Sur,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,217
30/11/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,10
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,2
30/11/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,2
30/11/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Mujer,2
30/11/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Santa Cruz,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,2
30/11/2024,Región Metropolitana,C.D.P. Santiago I,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,63
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,8
30/11/2024,Región de Antofagasta,C.D.P. Calama,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,5
30/11/2024,Región de Tarapacá,C.P. Alto Hospicio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,15
30/11/2024,Región de Coquimbo,C.P. La Serena,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,5
30/11/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,2
30/11/2024,Región del Maule,C.C.P. Curicó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,3
30/11/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,52
30/11/2024,Región de Valparaíso,C.C.P. San Felipe,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,17
30/11/2024,Región de Tarapacá,C.P. Alto Hospicio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,3
30/11/2024,Región del Libertador Bernardo O'Higgins,C.P. Rancagua,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,8
30/11/2024,Región de Los Ríos,C.P. Valdivia,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,6
30/11/2024,Región de Coquimbo,C.P. La Serena,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,4
30/11/2024,Región de Los Lagos,C.P. Puerto Montt,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,5
30/11/2024,Región de Los Lagos,C.C.P. Osorno,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,3
30/11/2024,Región del Maule,C.C.P. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,3
30/11/2024,Región del Maule,C.C.P. Curicó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,3
30/11/2024,Región de Tarapacá,C.P. Alto Hospicio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,2
30/11/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,11
30/11/2024,Región del Biobío,CP Bio Bio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,23
30/11/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,2
30/11/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,2
30/11/2024,Región Metropolitana,C.P.F. San Miguel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,4
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,9
30/11/2024,Región del Libertador Bernardo O'Higgins,C.C.P. Rengo,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,8
30/11/2024,Región de Valparaíso,C.P. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,9
30/11/2024,Región de Arica y Parinacota,C.P. Arica,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,7
30/11/2024,Región de Los Lagos,C.P. Puerto Montt,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,4
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,16
30/11/2024,Región de Coquimbo,C.P. La Serena,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,6
30/11/2024,Región Metropolitana,C.C.P. Colina I,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Procesados,Hombre,14
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,688
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,5
30/11/2024,Región de Los Ríos,C.P. Valdivia,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1221
30/11/2024,Región del Libertador Bernardo O'Higgins,C.P. Rancagua,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,106
30/11/2024,Región de Tarapacá,C.P. Alto Hospicio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1136
30/11/2024,Región del Libertador Bernardo O'Higgins,C.P. Rancagua,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1244
30/11/2024,Región de Los Ríos,C.P. Valdivia,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,63
30/11/2024,Región de Tarapacá,C.P. Alto Hospicio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,2
30/11/2024,Región de Los Lagos,C.P. Puerto Montt,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1201
30/11/2024,Región de Coquimbo,C.P. La Serena,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1722
